id,codigo_municipio,codigo_estado,nombre_municipio
sat_municipio_1216,055,YUC,Opichén
sat_municipio_1217,055,ZAC,Villanueva
sat_municipio_1218,056,CHH,Rosario
sat_municipio_1219,056,CHP,Mitontic
sat_municipio_1220,056,GRO,Tecoanapa
sat_municipio_1221,056,HID,Santiago Tulantepec de Lugo Guerrero
sat_municipio_1222,056,JAL,Santa María del Oro
sat_municipio_1223,056,MEX,Morelos
sat_municipio_1224,056,MIC,Nahuatzen
sat_municipio_1225,056,OAX,Mártires de Tacubaya
sat_municipio_1226,056,PUE,Chila de la Sal
sat_municipio_1227,056,SLP,Villa de Arista
sat_municipio_1228,056,SON,San Miguel de Horcasitas
sat_municipio_1229,056,TLA,Santa Ana Nopalucan
sat_municipio_1230,056,VER,Chiconamel
sat_municipio_1231,056,YUC,Oxkutzcab
sat_municipio_1232,056,ZAC,Zacatecas
sat_municipio_1233,057,CHH,San Francisco de Borja
sat_municipio_1234,057,CHP,Motozintla
sat_municipio_1235,057,GRO,Técpan de Galeana
sat_municipio_1236,057,HID,Singuilucan
sat_municipio_1237,057,JAL,La Manzanilla de la Paz
sat_municipio_1238,057,MEX,Naucalpan de Juárez
sat_municipio_1239,057,MIC,Nocupétaro
sat_municipio_1240,057,OAX,Matías Romero Avendaño
sat_municipio_1241,057,PUE,Honey
sat_municipio_1242,057,SLP,Matlapa
sat_municipio_1243,057,SON,San Pedro de la Cueva
sat_municipio_1244,057,TLA,Santa Apolonia Teacalco
sat_municipio_1245,057,VER,Chiconquiaco
sat_municipio_1246,057,YUC,Panabá
sat_municipio_1247,057,ZAC,Trancoso
sat_municipio_1248,058,CHH,San Francisco de Conchos
sat_municipio_1249,058,CHP,Nicolás Ruíz
sat_municipio_1250,058,GRO,Teloloapan
sat_municipio_1251,058,HID,Tasquillo
sat_municipio_1252,058,JAL,Mascota
sat_municipio_1253,058,MEX,Nezahualcóyotl
sat_municipio_1254,058,MIC,Nuevo Parangaricutiro
sat_municipio_1255,058,OAX,Mazatlán Villa de Flores
sat_municipio_1256,058,PUE,Chilchotla
sat_municipio_1257,058,SLP,El Naranjo
sat_municipio_1258,058,SON,Santa Ana
sat_municipio_1259,058,TLA,Santa Catarina Ayometla
sat_municipio_1260,058,VER,Chicontepec
sat_municipio_1261,058,YUC,Peto
sat_municipio_1262,058,ZAC,Santa María de la Paz
sat_municipio_1263,059,CHH,San Francisco del Oro
sat_municipio_1264,059,CHP,Ocosingo
sat_municipio_1265,059,GRO,Tepecoacuilco de Trujano
sat_municipio_1266,059,HID,Tecozautla
sat_municipio_1267,059,JAL,Mazamitla
sat_municipio_1268,059,MEX,Nextlalpan
sat_municipio_1269,059,MIC,Nuevo Urecho
sat_municipio_1270,059,OAX,Miahuatlán de Porfirio Díaz
sat_municipio_1271,059,PUE,Chinantla
sat_municipio_1272,059,SON,Santa Cruz
sat_municipio_1273,059,TLA,Santa Cruz Quilehtla
sat_municipio_1274,059,VER,Chinameca
sat_municipio_1275,059,YUC,Progreso
sat_municipio_1276,060,CHH,Santa Bárbara
sat_municipio_1277,060,CHP,Ocotepec
sat_municipio_1278,060,GRO,Tetipac
sat_municipio_1279,060,HID,Tenango de Doria
sat_municipio_1280,060,JAL,Mexticacán
sat_municipio_1281,060,MEX,Nicolás Romero
sat_municipio_1282,060,MIC,Numarán
sat_municipio_1283,060,OAX,Mixistlán de la Reforma
sat_municipio_1284,060,PUE,Domingo Arenas
sat_municipio_1285,060,SON,Sáric
sat_municipio_1286,060,TLA,Santa Isabel Xiloxoxtla
sat_municipio_1287,060,VER,Chinampa de Gorostiza
sat_municipio_1288,060,YUC,Quintana Roo
sat_municipio_1289,061,CHH,Satevó
sat_municipio_1290,061,CHP,Ocozocoautla de Espinosa
sat_municipio_1291,061,GRO,Tixtla de Guerrero
sat_municipio_1292,061,HID,Tepeapulco
sat_municipio_1293,061,JAL,Mezquitic
sat_municipio_1294,061,MEX,Nopaltepec
sat_municipio_1295,061,MIC,Ocampo
sat_municipio_1296,061,OAX,Monjas
sat_municipio_1297,061,PUE,Eloxochitlán
sat_municipio_1298,061,SON,Soyopa
sat_municipio_1299,061,VER,Las Choapas
sat_municipio_1300,061,YUC,Río Lagartos
sat_municipio_1301,062,CHH,Saucillo
sat_municipio_1302,062,CHP,Ostuacán
sat_municipio_1303,062,GRO,Tlacoachistlahuaca
sat_municipio_1304,062,HID,Tepehuacán de Guerrero
sat_municipio_1305,062,JAL,Mixtlán
sat_municipio_1306,062,MEX,Ocoyoacac
sat_municipio_1307,062,MIC,Pajacuarán
sat_municipio_1308,062,OAX,Natividad
sat_municipio_1309,062,PUE,Epatlán
sat_municipio_1310,062,SON,Suaqui Grande
sat_municipio_1311,062,VER,Chocamán
sat_municipio_1312,062,YUC,Sacalum
sat_municipio_1313,063,CHH,Temósachic
sat_municipio_1314,063,CHP,Osumacinta
sat_municipio_1315,063,GRO,Tlacoapa
sat_municipio_1316,063,HID,Tepeji del Río de Ocampo
sat_municipio_1317,063,JAL,Ocotlán
sat_municipio_1318,063,MEX,Ocuilan
sat_municipio_1319,063,MIC,Panindícuaro
sat_municipio_1320,063,OAX,Nazareno Etla
sat_municipio_1321,063,PUE,Esperanza
sat_municipio_1322,063,SON,Tepache
sat_municipio_1323,063,VER,Chontla
sat_municipio_1324,063,YUC,Samahil
sat_municipio_1325,064,CHH,El Tule
sat_municipio_1326,064,CHP,Oxchuc
sat_municipio_1327,064,GRO,Tlalchapa
sat_municipio_1328,064,HID,Tepetitlán
sat_municipio_1329,064,JAL,Ojuelos de Jalisco
sat_municipio_1330,064,MEX,El Oro
sat_municipio_1331,064,MIC,Parácuaro
sat_municipio_1332,064,OAX,Nejapa de Madero
sat_municipio_1333,064,PUE,Francisco Z. Mena
sat_municipio_1334,064,SON,Trincheras
sat_municipio_1335,064,VER,Chumatlán
sat_municipio_1336,064,YUC,Sanahcat
sat_municipio_1337,065,CHH,Urique
sat_municipio_1338,065,CHP,Palenque
sat_municipio_1339,065,GRO,Tlalixtaquilla de Maldonado
sat_municipio_1340,065,HID,Tetepango
sat_municipio_1341,065,JAL,Pihuamo
sat_municipio_1342,065,MEX,Otumba
sat_municipio_1343,065,MIC,Paracho
sat_municipio_1344,065,OAX,Ixpantepec Nieves
sat_municipio_1345,065,PUE,General Felipe Ángeles
sat_municipio_1346,065,SON,Tubutama
sat_municipio_1347,065,VER,Emiliano Zapata
sat_municipio_1348,065,YUC,San Felipe
sat_municipio_1349,066,CHH,Uruachi
sat_municipio_1350,066,CHP,Pantelhó
sat_municipio_1351,066,GRO,Tlapa de Comonfort
sat_municipio_1352,066,HID,Villa de Tezontepec
sat_municipio_1353,066,JAL,Poncitlán
sat_municipio_1354,066,MEX,Otzoloapan
sat_municipio_1355,066,MIC,Pátzcuaro
sat_municipio_1356,066,OAX,Santiago Niltepec
sat_municipio_1357,066,PUE,Guadalupe
sat_municipio_1358,066,SON,Ures
sat_municipio_1359,066,VER,Espinal
sat_municipio_1360,066,YUC,Santa Elena
sat_municipio_1361,067,CHH,Valle de Zaragoza
sat_municipio_1362,067,CHP,Pantepec
sat_municipio_1363,067,GRO,Tlapehuala
sat_municipio_1364,067,HID,Tezontepec de Aldama
sat_municipio_1365,067,JAL,Puerto Vallarta
sat_municipio_1366,067,MEX,Otzolotepec
sat_municipio_1367,067,MIC,Penjamillo
sat_municipio_1368,067,OAX,Oaxaca de Juárez
sat_municipio_1369,067,PUE,Guadalupe Victoria
sat_municipio_1370,067,SON,Villa Hidalgo
sat_municipio_1371,067,VER,Filomeno Mata
sat_municipio_1372,067,YUC,Seyé
sat_municipio_1373,068,CHP,Pichucalco
sat_municipio_1374,068,GRO,La Unión de Isidoro Montes de Oca
sat_municipio_1375,068,HID,Tianguistengo
sat_municipio_1376,068,JAL,Villa Purificación
sat_municipio_1377,068,MEX,Ozumba
sat_municipio_1378,068,MIC,Peribán
sat_municipio_1379,068,OAX,Ocotlán de Morelos
sat_municipio_1380,068,PUE,Hermenegildo Galeana
sat_municipio_1381,068,SON,Villa Pesqueira
sat_municipio_1382,068,VER,Fortín
sat_municipio_1383,068,YUC,Sinanché
sat_municipio_1384,069,CHP,Pijijiapan
sat_municipio_1385,069,GRO,Xalpatláhuac
sat_municipio_1386,069,HID,Tizayuca
sat_municipio_1387,069,JAL,Quitupan
sat_municipio_1388,069,MEX,Papalotla
sat_municipio_1389,069,MIC,La Piedad
sat_municipio_1390,069,OAX,La Pe
sat_municipio_1391,069,PUE,Huaquechula
sat_municipio_1392,069,SON,Yécora
sat_municipio_1393,069,VER,Gutiérrez Zamora
sat_municipio_1394,069,YUC,Sotuta
sat_municipio_1395,070,CHP,El Porvenir
sat_municipio_1396,070,GRO,Xochihuehuetlán
sat_municipio_1397,070,HID,Tlahuelilpan
sat_municipio_1398,070,JAL,El Salto
sat_municipio_1399,070,MEX,La Paz
sat_municipio_1400,070,MIC,Purépero
sat_municipio_1401,070,OAX,Pinotepa de Don Luis
sat_municipio_1402,070,PUE,Huatlatlauca
sat_municipio_1403,070,SON,General Plutarco Elías Calles
sat_municipio_1404,070,VER,Hidalgotitlán
sat_municipio_1405,070,YUC,Sucilá
sat_municipio_1406,071,CHP,Villa Comaltitlán
sat_municipio_1407,071,GRO,Xochistlahuaca
sat_municipio_1408,071,HID,Tlahuiltepa
sat_municipio_1409,071,JAL,San Cristóbal de la Barranca
sat_municipio_1410,071,MEX,Polotitlán
sat_municipio_1411,071,MIC,Puruándiro
sat_municipio_1412,071,OAX,Pluma Hidalgo
sat_municipio_1413,071,PUE,Huauchinango
sat_municipio_1414,071,SON,Benito Juárez
sat_municipio_1415,071,VER,Huatusco
sat_municipio_1416,071,YUC,Sudzal
sat_municipio_1417,072,CHP,Pueblo Nuevo Solistahuacán
sat_municipio_1418,072,GRO,Zapotitlán Tablas
sat_municipio_1419,072,HID,Tlanalapa
sat_municipio_1420,072,JAL,San Diego de Alejandría
sat_municipio_1421,072,MEX,Rayón
sat_municipio_1422,072,MIC,Queréndaro
sat_municipio_1423,072,OAX,San José del Progreso
sat_municipio_1424,072,PUE,Huehuetla
sat_municipio_1425,072,SON,San Ignacio Río Muerto
sat_municipio_1426,072,VER,Huayacocotla
sat_municipio_1427,072,YUC,Suma
sat_municipio_1428,073,CHP,Rayón
sat_municipio_1429,073,GRO,Zirándaro
sat_municipio_1430,073,HID,Tlanchinol
sat_municipio_1431,073,JAL,San Juan de los Lagos
sat_municipio_1432,073,MEX,San Antonio la Isla
sat_municipio_1433,073,MIC,Quiroga
sat_municipio_1434,073,OAX,Putla Villa de Guerrero
sat_municipio_1435,073,PUE,Huehuetlán el Chico
sat_municipio_1436,073,VER,Hueyapan de Ocampo
sat_municipio_1437,073,YUC,Tahdziú
sat_municipio_1438,074,CHP,Reforma
sat_municipio_1439,074,GRO,Zitlala
sat_municipio_1440,074,HID,Tlaxcoapan
sat_municipio_1441,074,JAL,San Julián
sat_municipio_1442,074,MEX,San Felipe del Progreso
sat_municipio_1443,074,MIC,Cojumatlán de Régules
sat_municipio_1444,074,OAX,Santa Catarina Quioquitani
sat_municipio_1445,074,PUE,Huejotzingo
sat_municipio_1446,074,VER,Huiloapan de Cuauhtémoc
sat_municipio_1447,074,YUC,Tahmek
sat_municipio_1448,075,CHP,Las Rosas
sat_municipio_1449,075,GRO,Eduardo Neri
sat_municipio_1450,075,HID,Tolcayuca
sat_municipio_1451,075,JAL,San Marcos
sat_municipio_1452,075,MEX,San Martín de las Pirámides
sat_municipio_1453,075,MIC,Los Reyes
sat_municipio_1454,075,OAX,Reforma de Pineda
sat_municipio_1455,075,PUE,Hueyapan
sat_municipio_1456,075,VER,Ignacio de la Llave
sat_municipio_1457,075,YUC,Teabo
sat_municipio_1458,076,CHP,Sabanilla
sat_municipio_1459,076,GRO,Acatepec
sat_municipio_1460,076,HID,Tula de Allende
sat_municipio_1461,076,JAL,San Martín de Bolaños
sat_municipio_1462,076,MEX,San Mateo Atenco
sat_municipio_1463,076,MIC,Sahuayo
sat_municipio_1464,076,OAX,La Reforma
sat_municipio_1465,076,PUE,Hueytamalco
sat_municipio_1466,076,VER,Ilamatlán
sat_municipio_1467,076,YUC,Tecoh
sat_municipio_1468,077,CHP,Salto de Agua
sat_municipio_1469,077,GRO,Marquelia
sat_municipio_1470,077,HID,Tulancingo de Bravo
sat_municipio_1471,077,JAL,San Martín Hidalgo
sat_municipio_1472,077,MEX,San Simón de Guerrero
sat_municipio_1473,077,MIC,San Lucas
sat_municipio_1474,077,OAX,Reyes Etla
sat_municipio_1475,077,PUE,Hueytlalpan
sat_municipio_1476,077,VER,Isla
sat_municipio_1477,077,YUC,Tekal de Venegas
sat_municipio_1478,078,CHP,San Cristóbal de las Casas
sat_municipio_1479,078,GRO,Cochoapa el Grande
sat_municipio_1480,078,HID,Xochiatipan
sat_municipio_1481,078,JAL,San Miguel el Alto
sat_municipio_1482,078,MEX,Santo Tomás
sat_municipio_1483,078,MIC,Santa Ana Maya
sat_municipio_1484,078,OAX,Rojas de Cuauhtémoc
sat_municipio_1485,078,PUE,Huitzilan de Serdán
sat_municipio_1486,078,VER,Ixcatepec
sat_municipio_1487,078,YUC,Tekantó
sat_municipio_1488,079,CHP,San Fernando
sat_municipio_1489,079,GRO,José Joaquín de Herrera
sat_municipio_1490,079,HID,Xochicoatlán
sat_municipio_1491,079,JAL,Gómez Farías
sat_municipio_1492,079,MEX,Soyaniquilpan de Juárez
sat_municipio_1493,079,MIC,Salvador Escalante
sat_municipio_1494,079,OAX,Salina Cruz
sat_municipio_1495,079,PUE,Huitziltepec
sat_municipio_1496,079,VER,Ixhuacán de los Reyes
sat_municipio_1497,079,YUC,Tekax
sat_municipio_1498,080,CHP,Siltepec
sat_municipio_1499,080,GRO,Juchitán
sat_municipio_1500,080,HID,Yahualica
sat_municipio_1501,080,JAL,San Sebastián del Oeste
sat_municipio_1502,080,MEX,Sultepec
sat_municipio_1503,080,MIC,Senguio
sat_municipio_1504,080,OAX,San Agustín Amatengo
sat_municipio_1505,080,PUE,Atlequizayan
sat_municipio_1506,080,VER,Ixhuatlán del Café
sat_municipio_1507,080,YUC,Tekit
sat_municipio_1508,081,CHP,Simojovel
sat_municipio_1509,081,GRO,Iliatenco
sat_municipio_1510,081,HID,Zacualtipán de Ángeles
sat_municipio_1511,081,JAL,Santa María de los Ángeles
sat_municipio_1512,081,MEX,Tecámac
sat_municipio_1513,081,MIC,Susupuato
sat_municipio_1514,081,OAX,San Agustín Atenango
sat_municipio_1515,081,PUE,Ixcamilpa de Guerrero
sat_municipio_1516,081,VER,Ixhuatlancillo
sat_municipio_1517,081,YUC,Tekom
sat_municipio_1518,082,CHP,Sitalá
sat_municipio_1519,082,HID,Zapotlán de Juárez
sat_municipio_1520,082,JAL,Sayula
sat_municipio_1521,082,MEX,Tejupilco
sat_municipio_1522,082,MIC,Tacámbaro
sat_municipio_1523,082,OAX,San Agustín Chayuco
sat_municipio_1524,082,PUE,Ixcaquixtla
sat_municipio_1525,082,VER,Ixhuatlán del Sureste
sat_municipio_1526,082,YUC,Telchac Pueblo
sat_municipio_1527,083,CHP,Socoltenango
sat_municipio_1528,083,HID,Zempoala
sat_municipio_1529,083,JAL,Tala
sat_municipio_1530,083,MEX,Temamatla
sat_municipio_1531,083,MIC,Tancítaro
sat_municipio_1532,083,OAX,San Agustín de las Juntas
sat_municipio_1533,083,PUE,Ixtacamaxtitlán
sat_municipio_1534,083,VER,Ixhuatlán de Madero
sat_municipio_1535,083,YUC,Telchac Puerto
sat_municipio_1536,084,CHP,Solosuchiapa
sat_municipio_1537,084,HID,Zimapán
sat_municipio_1538,084,JAL,Talpa de Allende
sat_municipio_1539,084,MEX,Temascalapa
sat_municipio_1540,084,MIC,Tangamandapio
sat_municipio_1541,084,OAX,San Agustín Etla
sat_municipio_1542,084,PUE,Ixtepec
sat_municipio_1543,084,VER,Ixmatlahuacan
sat_municipio_1544,084,YUC,Temax
sat_municipio_1545,085,CHP,Soyaló
sat_municipio_1546,085,JAL,Tamazula de Gordiano
sat_municipio_1547,085,MEX,Temascalcingo
sat_municipio_1548,085,MIC,Tangancícuaro
sat_municipio_1549,085,OAX,San Agustín Loxicha
sat_municipio_1550,085,PUE,Izúcar de Matamoros
sat_municipio_1551,085,VER,Ixtaczoquitlán
sat_municipio_1552,085,YUC,Temozón
sat_municipio_1553,086,CHP,Suchiapa
sat_municipio_1554,086,JAL,Tapalpa
sat_municipio_1555,086,MEX,Temascaltepec
sat_municipio_1556,086,MIC,Tanhuato
sat_municipio_1557,086,OAX,San Agustín Tlacotepec
sat_municipio_1558,086,PUE,Jalpan
sat_municipio_1559,086,VER,Jalacingo
sat_municipio_1560,086,YUC,Tepakán
sat_municipio_1561,087,CHP,Suchiate
sat_municipio_1562,087,JAL,Tecalitlán
sat_municipio_1563,087,MEX,Temoaya
sat_municipio_1564,087,MIC,Taretan
sat_municipio_1565,087,OAX,San Agustín Yatareni
sat_municipio_1566,087,PUE,Jolalpan
sat_municipio_1567,087,VER,Xalapa
sat_municipio_1568,087,YUC,Tetiz
sat_municipio_1569,088,CHP,Sunuapa
sat_municipio_1570,088,JAL,Tecolotlán
sat_municipio_1571,088,MEX,Tenancingo
sat_municipio_1572,088,MIC,Tarímbaro
sat_municipio_1573,088,OAX,San Andrés Cabecera Nueva
sat_municipio_1574,088,PUE,Jonotla
sat_municipio_1575,088,VER,Jalcomulco
sat_municipio_1576,088,YUC,Teya
sat_municipio_1577,089,CHP,Tapachula
sat_municipio_1578,089,JAL,Techaluta de Montenegro
sat_municipio_1579,089,MEX,Tenango del Aire
sat_municipio_1580,089,MIC,Tepalcatepec
sat_municipio_1581,089,OAX,San Andrés Dinicuiti
sat_municipio_1582,089,PUE,Jopala
sat_municipio_1583,089,VER,Jáltipan
sat_municipio_1584,089,YUC,Ticul
sat_municipio_1585,090,CHP,Tapalapa
sat_municipio_1586,090,JAL,Tenamaxtlán
sat_municipio_1587,090,MEX,Tenango del Valle
sat_municipio_1588,090,MIC,Tingambato
sat_municipio_1589,090,OAX,San Andrés Huaxpaltepec
sat_municipio_1590,090,PUE,Juan C. Bonilla
sat_municipio_1591,090,VER,Jamapa
sat_municipio_1592,090,YUC,Timucuy
sat_municipio_1593,091,CHP,Tapilula
sat_municipio_1594,091,JAL,Teocaltiche
sat_municipio_1595,091,MEX,Teoloyucan
sat_municipio_1596,091,MIC,Tingüindín
sat_municipio_1597,091,OAX,San Andrés Huayápam
sat_municipio_1598,091,PUE,Juan Galindo
sat_municipio_1599,091,VER,Jesús Carranza
sat_municipio_1600,091,YUC,Tinum
sat_municipio_1601,092,CHP,Tecpatán
sat_municipio_1602,092,JAL,Teocuitatlán de Corona
sat_municipio_1603,092,MEX,Teotihuacán
sat_municipio_1604,092,MIC,Tiquicheo de Nicolás Romero
sat_municipio_1605,092,OAX,San Andrés Ixtlahuaca
sat_municipio_1606,092,PUE,Juan N. Méndez
sat_municipio_1607,092,VER,Xico
sat_municipio_1608,092,YUC,Tixcacalcupul
sat_municipio_1609,093,CHP,Tenejapa
sat_municipio_1610,093,JAL,Tepatitlán de Morelos
sat_municipio_1611,093,MEX,Tepetlaoxtoc
sat_municipio_1612,093,MIC,Tlalpujahua
sat_municipio_1613,093,OAX,San Andrés Lagunas
sat_municipio_1614,093,PUE,Lafragua
sat_municipio_1615,093,VER,Jilotepec
sat_municipio_1616,093,YUC,Tixkokob
sat_municipio_1617,094,CHP,Teopisca
sat_municipio_1618,094,JAL,Tequila
sat_municipio_1619,094,MEX,Tepetlixpa
sat_municipio_1620,094,MIC,Tlazazalca
sat_municipio_1621,094,OAX,San Andrés Nuxiño
sat_municipio_1622,094,PUE,Libres
sat_municipio_1623,094,VER,Juan Rodríguez Clara
sat_municipio_1624,094,YUC,Tixmehuac
sat_municipio_1625,095,JAL,Teuchitlán
sat_municipio_1626,095,MEX,Tepotzotlán
sat_municipio_1627,095,MIC,Tocumbo
sat_municipio_1628,095,OAX,San Andrés Paxtlán
sat_municipio_1629,095,PUE,La Magdalena Tlatlauquitepec
sat_municipio_1630,095,VER,Juchique de Ferrer
sat_municipio_1631,095,YUC,Tixpéhual
sat_municipio_1632,096,CHP,Tila
sat_municipio_1633,096,JAL,Tizapán el Alto
sat_municipio_1634,096,MEX,Tequixquiac
sat_municipio_1635,096,MIC,Tumbiscatío
sat_municipio_1636,096,OAX,San Andrés Sinaxtla
sat_municipio_1637,096,PUE,Mazapiltepec de Juárez
sat_municipio_1638,096,VER,Landero y Coss
sat_municipio_1639,096,YUC,Tizimín
sat_municipio_1640,097,CHP,Tonalá
sat_municipio_1641,097,JAL,Tlajomulco de Zúñiga
sat_municipio_1642,097,MEX,Texcaltitlán
sat_municipio_1643,097,MIC,Turicato
sat_municipio_1644,097,OAX,San Andrés Solaga
sat_municipio_1645,097,PUE,Mixtla
sat_municipio_1646,097,VER,Lerdo de Tejada
sat_municipio_1647,097,YUC,Tunkás
sat_municipio_1648,098,CHP,Totolapa
sat_municipio_1649,098,JAL,San Pedro Tlaquepaque
sat_municipio_1650,098,MEX,Texcalyacac
sat_municipio_1651,098,MIC,Tuxpan
sat_municipio_1652,098,OAX,San Andrés Teotilálpam
sat_municipio_1653,098,PUE,Molcaxac
sat_municipio_1654,098,VER,Magdalena
sat_municipio_1655,098,YUC,Tzucacab
sat_municipio_1656,099,CHP,La Trinitaria
sat_municipio_1657,099,JAL,Tolimán
sat_municipio_1658,099,MEX,Texcoco
sat_municipio_1659,099,MIC,Tuzantla
sat_municipio_1660,099,OAX,San Andrés Tepetlapa
sat_municipio_1661,099,PUE,Cañada Morelos
sat_municipio_1662,099,VER,Maltrata
sat_municipio_1663,099,YUC,Uayma
sat_municipio_1664,100,CHP,Tumbalá
sat_municipio_1665,100,JAL,Tomatlán
sat_municipio_1666,100,MEX,Tezoyuca
sat_municipio_1667,100,MIC,Tzintzuntzan
sat_municipio_1668,100,OAX,San Andrés Yaá
sat_municipio_1669,100,PUE,Naupan
sat_municipio_1670,100,VER,Manlio Fabio Altamirano
sat_municipio_1671,100,YUC,Ucú
sat_municipio_1672,101,CHP,Tuxtla Gutiérrez
sat_municipio_1673,101,JAL,Tonalá
sat_municipio_1674,101,MEX,Tianguistenco
sat_municipio_1675,101,MIC,Tzitzio
sat_municipio_1676,101,OAX,San Andrés Zabache
sat_municipio_1677,101,PUE,Nauzontla
sat_municipio_1678,101,VER,Mariano Escobedo
sat_municipio_1679,101,YUC,Umán
sat_municipio_1680,102,CHP,Tuxtla Chico
sat_municipio_1681,102,JAL,Tonaya
sat_municipio_1682,102,MEX,Timilpan
sat_municipio_1683,102,MIC,Uruapan
sat_municipio_1684,102,OAX,San Andrés Zautla
sat_municipio_1685,102,PUE,Nealtican
sat_municipio_1686,102,VER,Martínez de la Torre
sat_municipio_1687,102,YUC,Valladolid
sat_municipio_1688,103,CHP,Tuzantán
sat_municipio_1689,103,JAL,Tonila
sat_municipio_1690,103,MEX,Tlalmanalco
sat_municipio_1691,103,MIC,Venustiano Carranza
sat_municipio_1692,103,OAX,San Antonino Castillo Velasco
sat_municipio_1693,103,PUE,Nicolás Bravo
sat_municipio_1694,103,VER,Mecatlán
sat_municipio_1695,103,YUC,Xocchel
sat_municipio_1696,104,CHP,Tzimol
sat_municipio_1697,104,JAL,Totatiche
sat_municipio_1698,104,MEX,Tlalnepantla de Baz
sat_municipio_1699,104,MIC,Villamar
sat_municipio_1700,104,OAX,San Antonino el Alto
sat_municipio_1701,104,PUE,Nopalucan
sat_municipio_1702,104,VER,Mecayapan
sat_municipio_1703,104,YUC,Yaxcabá
sat_municipio_1704,105,CHP,Unión Juárez
sat_municipio_1705,105,JAL,Tototlán
sat_municipio_1706,105,MEX,Tlatlaya
sat_municipio_1707,105,MIC,Vista Hermosa
sat_municipio_1708,105,OAX,San Antonino Monte Verde
sat_municipio_1709,105,PUE,Ocotepec
sat_municipio_1710,105,VER,Medellín
sat_municipio_1711,105,YUC,Yaxkukul
sat_municipio_1712,106,CHP,Venustiano Carranza
sat_municipio_1713,106,JAL,Tuxcacuesco
sat_municipio_1714,106,MEX,Toluca
sat_municipio_1715,106,MIC,Yurécuaro
sat_municipio_1716,106,OAX,San Antonio Acutla
sat_municipio_1717,106,PUE,Ocoyucan
sat_municipio_1718,106,VER,Miahuatlán
sat_municipio_1719,106,YUC,Yobaín
sat_municipio_1720,107,CHP,Villa Corzo
sat_municipio_1721,107,JAL,Tuxcueca
sat_municipio_1722,107,MEX,Tonatico
sat_municipio_1723,107,MIC,Zacapu
sat_municipio_1724,107,OAX,San Antonio de la Cal
sat_municipio_1725,107,PUE,Olintla
sat_municipio_1726,107,VER,Las Minas
sat_municipio_1727,108,CHP,Villaflores
sat_municipio_1728,108,JAL,Tuxpan
sat_municipio_1729,108,MEX,Tultepec
sat_municipio_1730,108,MIC,Zamora
sat_municipio_1731,108,OAX,San Antonio Huitepec
sat_municipio_1732,108,PUE,Oriental
sat_municipio_1733,108,VER,Minatitlán
sat_municipio_1734,109,CHP,Yajalón
sat_municipio_1735,109,JAL,Unión de San Antonio
sat_municipio_1736,109,MEX,Tultitlán
sat_municipio_1737,109,MIC,Zináparo
sat_municipio_1738,109,OAX,San Antonio Nanahuatípam
sat_municipio_1739,109,PUE,Pahuatlán
sat_municipio_1740,109,VER,Misantla
sat_municipio_1741,110,CHP,San Lucas
sat_municipio_1742,110,JAL,Unión de Tula
sat_municipio_1743,110,MEX,Valle de Bravo
sat_municipio_1744,110,MIC,Zinapécuaro
sat_municipio_1745,110,OAX,San Antonio Sinicahua
sat_municipio_1746,110,PUE,Palmar de Bravo
sat_municipio_1747,110,VER,Mixtla de Altamirano
sat_municipio_1748,111,CHP,Zinacantán
sat_municipio_1749,111,JAL,Valle de Guadalupe
sat_municipio_1750,111,MEX,Villa de Allende
sat_municipio_1751,111,MIC,Ziracuaretiro
sat_municipio_1752,111,OAX,San Antonio Tepetlapa
sat_municipio_1753,111,PUE,Pantepec
sat_municipio_1754,111,VER,Moloacán
sat_municipio_1755,112,CHP,San Juan Cancuc
sat_municipio_1756,112,JAL,Valle de Juárez
sat_municipio_1757,112,MEX,Villa del Carbón
sat_municipio_1758,112,MIC,Zitácuaro
sat_municipio_1759,112,OAX,San Baltazar Chichicápam
sat_municipio_1760,112,PUE,Petlalcingo
sat_municipio_1761,112,VER,Naolinco
sat_municipio_1762,113,CHP,Aldama
sat_municipio_1763,113,JAL,San Gabriel
sat_municipio_1764,113,MEX,Villa Guerrero
sat_municipio_1765,113,MIC,José Sixto Verduzco
sat_municipio_1766,113,OAX,San Baltazar Loxicha
sat_municipio_1767,113,PUE,Piaxtla
sat_municipio_1768,113,VER,Naranjal
sat_municipio_1769,114,CHP,Benemérito de las Américas
sat_municipio_1770,114,JAL,Villa Corona
sat_municipio_1771,114,MEX,Villa Victoria
sat_municipio_1772,114,OAX,San Baltazar Yatzachi el Bajo
sat_municipio_1773,114,PUE,Puebla
sat_municipio_1774,114,VER,Nautla
sat_municipio_1775,115,CHP,Maravilla Tenejapa
sat_municipio_1776,115,JAL,Villa Guerrero
sat_municipio_1777,115,MEX,Xonacatlán
sat_municipio_1778,115,OAX,San Bartolo Coyotepec
sat_municipio_1779,115,PUE,Quecholac
sat_municipio_1780,115,VER,Nogales
sat_municipio_1781,116,CHP,Marqués de Comillas
sat_municipio_1782,116,JAL,Villa Hidalgo
sat_municipio_1783,116,MEX,Zacazonapan
sat_municipio_1784,116,OAX,San Bartolomé Ayautla
sat_municipio_1785,116,PUE,Quimixtlán
sat_municipio_1786,116,VER,Oluta
sat_municipio_1787,117,CHP,Montecristo de Guerrero
sat_municipio_1788,117,JAL,Cañadas de Obregón
sat_municipio_1789,117,MEX,Zacualpan
